Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,SMA20,Upper Band,Lower Band
2025-10-25,111004.90000000,111943.19000000,110672.86000000,111646.27000000,6407.96864000,2025-10-25 23:59:59.999,714201332.97512240,1238199,3087.08660000,344113931.79994520,112893.76499999998,124101.0848788239,101686.44512117608
2025-10-26,111646.27000000,115466.80000000,111260.45000000,114559.40000000,13454.47737000,2025-10-26 23:59:59.999,1525108635.87482900,2463951,6982.18154000,791462349.35160560,112388.808,122185.51923474297,102592.09676525704
2025-10-27,114559.41000000,116400.00000000,113830.01000000,114107.65000000,21450.23241000,2025-10-27 23:59:59.999,2470872744.54896810,3660488,10969.70182000,1263753536.99738980,112027.54299999999,120927.34028959878,103127.7457104012
2025-10-28,114107.65000000,116086.00000000,112211.00000000,112898.45000000,15523.42257000,2025-10-28 23:59:59.999,1772753529.86427430,3829845,7765.31574000,887031686.01637250,111507.16549999997,118679.76530587584,104334.5656941241
2025-10-29,112898.44000000,113643.73000000,109200.00000000,110021.29000000,21079.71376000,2025-10-29 23:59:59.999,2356715986.53354560,4481480,10407.07233000,1163985607.35690850,110925.10999999999,116289.17481832864,105561.04518167133
2025-10-30,110021.30000000,111592.00000000,106304.34000000,108322.88000000,25988.82838000,2025-10-30 23:59:59.999,2827221287.42279770,6373451,12551.13144000,1365671836.74559240,110702.52899999998,116112.71764544974,105292.34035455022
2025-10-31,108322.87000000,111190.00000000,108275.28000000,109608.01000000,21518.20439000,2025-10-31 23:59:59.999,2361590437.94141060,5256872,10798.53938000,1185034290.92377970,110650.7095,116083.05043672805,105218.36856327194
2025-11-01,109608.01000000,110564.49000000,109394.81000000,110098.10000000,7378.50431000,2025-11-01 23:59:59.999,812389216.43467980,1994214,3406.68401000,375126956.08097220,110407.67450000001,115449.36326322515,105365.98573677486
2025-11-02,110098.10000000,111250.01000000,109471.34000000,110540.68000000,12107.00087000,2025-11-02 23:59:59.999,1336870531.14150130,2652188,5921.86453000,654016950.25497770,110176.40849999999,114696.41830841522,105656.39869158476
2025-11-03,110540.69000000,110750.00000000,105306.56000000,106583.04000000,28681.18779000,2025-11-03 23:59:59.999,3076006652.00156760,7074546,12847.08574000,1377869106.66817760,109854.15349999999,114436.67820293987,105271.6287970601
2025-11-04,106583.05000000,107299.00000000,98944.36000000,101497.22000000,50534.87376000,2025-11-04 23:59:59.999,5197697635.21241310,9099609,23388.99033000,2406186713.17052980,109390.85049999999,115275.1134236804,103506.58757631957
2025-11-05,101497.23000000,104534.74000000,98966.80000000,103885.16000000,33778.77571000,2025-11-05 23:59:59.999,3454273922.70038500,6500368,18126.84828000,1854232277.03301110,109175.39450000001,115540.08384038007,102810.70515961995
2025-11-06,103885.16000000,104200.00000000,100300.95000000,101346.04000000,25814.62139000,2025-11-06 23:59:59.999,2641767846.30582700,5755001,11972.54796000,1225474173.02042840,108921.1125,116101.4463189007,101740.77868109931
2025-11-07,101346.04000000,104096.36000000,99260.86000000,103339.08000000,32059.50942000,2025-11-07 23:59:59.999,3251112979.30588400,6335759,16056.80582000,1629564159.11657990,108728.81599999999,116300.26022542376,101157.37177457623
2025-11-08,103339.09000000,103406.22000000,101454.00000000,102312.94000000,12390.77985000,2025-11-08 23:59:59.999,1267165565.37527010,2743819,5862.65977000,599611355.36714670,108412.324,116509.82023826812,100314.82776173187
2025-11-09,102312.95000000,105495.62000000,101400.00000000,104722.96000000,16338.97096000,2025-11-09 23:59:59.999,1687020822.36682080,3404204,8224.94939000,849620657.08690970,108121.86750000001,116315.38951852861,99928.3454814714
2025-11-10,104722.95000000,106670.11000000,104265.02000000,106011.13000000,22682.25673000,2025-11-10 23:59:59.999,2400141664.38934170,4710957,11595.81944000,1226965888.74676980,108007.5405,116254.37029076595,99760.71070923406
2025-11-11,106011.13000000,107500.00000000,102476.09000000,103058.99000000,24196.50718000,2025-11-11 23:59:59.999,2532279071.00692150,5532149,10717.03395000,1121890584.19977650,107782.11799999999,116320.90399926221,99243.33200073776
2025-11-12,103059.00000000,105333.33000000,100813.59000000,101654.37000000,20457.63906000,2025-11-12 23:59:59.999,2108514405.26087720,5314132,10155.72095000,1047214063.13828700,107360.92750000002,116246.82384987635,98475.03115012369
2025-11-13,101654.37000000,104085.01000000,98000.40000000,99692.02000000,36198.50771000,2025-11-13 23:59:59.999,3654698026.54038050,8125404,17250.22426000,1742449117.57636070,106795.28399999999,116133.27216807593,97457.29583192404
2025-11-14,99692.03000000,99866.02000000,94012.45000000,94594.00000000,47288.14481000,2025-11-14 23:59:59.999,4566085156.74720680,9551025,21184.91518000,2045542286.86348350,105942.67050000001,116455.72884462096,95429.61215537906
2025-11-15,94594.00000000,96846.68000000,94558.49000000,95596.24000000,15110.89391000,2025-11-15 23:59:59.999,1449074019.06748560,4263558,7115.78198000,682358960.75404210,104994.5125,115654.93023451831,94334.09476548168
2025-11-16,95596.23000000,96635.11000000,93005.55000000,94261.44000000,23889.40510000,2025-11-16 23:59:59.999,2261295524.81733930,5141394,10828.62752000,1025540141.31118660,104002.202,114784.9110867175,93219.4929132825
2025-11-17,94261.45000000,96043.00000000,91220.00000000,92215.14000000,39218.59806000,2025-11-17 23:59:59.999,3674562070.23860600,8134322,18690.19245000,1750979467.78626070,102968.0365,114119.33105707176,91816.74194292825
2025-11-18,92215.14000000,93836.01000000,89253.78000000,92960.83000000,39835.14769000,2025-11-18 23:59:59.999,3641033186.30045840,8786593,20130.95957000,1841176605.14182350,102115.0135,113599.66541962553,90630.36158037448
2025-11-19,92960.83000000,92980.22000000,88608.00000000,91554.96000000,32286.63760000,2025-11-19 23:59:59.999,2925773651.25595790,6822174,15060.08451000,1365200809.17455710,101276.61750000001,113289.16188651772,89264.0731134823
2025-11-20,91554.96000000,93160.00000000,86100.00000000,86637.23000000,39733.19073000,2025-11-20 23:59:59.999,3548950335.09842180,7841395,18283.84047000,1634256490.95743210,100128.0785,113137.77153595521,87118.3854640448
2025-11-21,86637.22000000,87498.94000000,80600.00000000,85129.43000000,72256.12679000,2025-11-21 23:59:59.999,6061348756.34156410,11826480,34071.85828000,2859133223.22405230,98879.645,112631.84245322342,85127.44754677659
2025-11-22,85129.42000000,85620.00000000,83500.00000000,84739.74000000,14193.93263000,2025-11-22 23:59:59.999,1197657354.96903850,4697593,6688.79428000,564562148.93739320,97589.598,111574.60268477605,83604.59331522394
2025-11-23,84739.75000000,88127.64000000,84667.57000000,86830.00000000,19734.46418000,2025-11-23 23:59:59.999,1708685030.27986950,5063493,10406.51703000,901210513.52044730,96601.946,110702.22230793026,82501.66969206973
2025-11-24,86830.00000000,89228.00000000,85272.00000000,88300.01000000,24663.12795000,2025-11-24 23:59:59.999,2150393686.92031830,6189156,12438.87518000,1085485389.02341670,95942.0855,110310.43249523644,81573.73850476356
2025-11-25,88300.01000000,88519.99000000,86116.00000000,87369.96000000,19567.04110000,2025-11-25 23:59:59.999,1708989000.03893710,4838747,9423.17985000,823123525.14025590,95116.3255,109460.85271282066,80771.79828717935
2025-11-26,87369.97000000,90656.08000000,86306.77000000,90484.02000000,21675.82239000,2025-11-26 23:59:59.999,1916851896.66996890,4668280,10883.61063000,962765375.81638320,94573.2245,108746.10948749582,80400.33951250417
2025-11-27,90484.01000000,91950.00000000,90089.91000000,91333.95000000,16833.50932000,2025-11-27 23:59:59.999,1535778106.57870780,3920172,8898.35835000,812005498.75948750,93972.968,107588.61067923096,80357.32532076903
2025-11-28,91333.94000000,93092.00000000,90180.63000000,90890.70000000,18830.86012000,2025-11-28 23:59:59.999,1721418035.07955960,4229754,8961.64712000,820315728.91869100,93401.856,106492.66483820495,80311.04716179505
2025-11-29,90890.71000000,91165.65000000,90155.47000000,90802.44000000,7429.88291000,2025-11-29 23:59:59.999,673725652.97876550,1677860,3359.04932000,304614219.14525830,92705.83,104696.21724708247,80715.44275291753
2025-11-30,90802.44000000,92000.01000000,90336.90000000,90360.00000000,9687.74175000,2025-11-30 23:59:59.999,884051773.16553380,2154030,5002.96698000,456606490.12032460,91923.27350000001,102174.11276603906,81672.43423396096
2025-12-01,90360.01000000,90417.00000000,83822.76000000,86286.01000000,34509.01227000,2025-12-01 23:59:59.999,2977024047.22316070,7709685,15524.33346000,1338718794.00131230,91084.6245,100178.71184198496,81990.53715801505
2025-12-02,86286.01000000,92307.65000000,86184.39000000,91277.88000000,28210.22732000,2025-12-02 23:59:59.999,2519515177.66236480,6397299,13512.33949000,1206199898.29415110,90565.8,98185.31465908219,82946.28534091782
2025-12-03,91277.88000000,94150.00000000,90990.23000000,93429.95000000,25712.52585000,2025-12-03 23:59:59.999,2386223626.86139030,6733182,12993.19312000,1206219500.45773430,90252.69649999999,96720.84607659461,83784.54692340537
2025-12-04,93429.95000000,94080.00000000,90889.00000000,92078.06000000,19803.94059000,2025-12-04 23:59:59.999,1836645629.33462010,5856049,8312.69539000,770992235.20799200,90126.8995,96332.06022336984,83921.73877663015
2025-12-05,92078.06000000,92692.36000000,88056.00000000,89330.04000000,19792.97218000,2025-12-05 23:59:59.999,1788436983.81065460,5520352,8722.13995000,787809723.72132390,89813.5895,95463.96684276676,84163.21215723324
2025-12-06,89330.04000000,90289.97000000,88908.01000000,89236.79000000,8409.50016000,2025-12-06 23:59:59.999,753420679.80632590,2482221,4041.72834000,362232786.26957140,89562.357,94812.70230716185,84312.01169283816
2025-12-07,89236.80000000,91760.00000000,87719.28000000,90395.31000000,13021.11185000,2025-12-07 23:59:59.999,1167866486.84552130,3953071,6370.56683000,571547237.85676710,89471.36549999999,94589.54901318939,84353.18198681058
2025-12-08,90395.32000000,92287.15000000,89612.00000000,90634.34000000,15793.63887000,2025-12-08 23:59:59.999,1436920018.89361330,5458731,7296.74328000,663654575.45218350,89355.041,94239.72342052609,84470.3585794739
2025-12-09,90634.35000000,94588.99000000,89500.00000000,92678.80000000,21240.43014000,2025-12-09 23:59:59.999,1956261065.60717330,5940223,10517.75959000,969426006.12226280,89411.233,94426.5812457851,84395.88475421489
2025-12-10,92678.81000000,94476.00000000,91563.15000000,92015.37000000,18998.68083000,2025-12-10 23:59:59.999,1758773276.24780480,6025707,9197.33116000,852012295.39671150,89680.13999999998,94645.71365114841,84714.56634885156
2025-12-11,92015.38000000,93555.00000000,89260.63000000,92513.38000000,19972.58758000,2025-12-11 23:59:59.999,1814322119.06584890,6250438,9150.89797000,831529923.80888190,90049.3375,94676.77351888211,85421.90148111788
2025-12-12,92513.38000000,92754.00000000,89480.00000000,90268.42000000,16679.19169000,2025-12-12 23:59:59.999,1521683425.56480040,4956719,7986.68273000,728724357.38865630,90325.7715,94220.17736427858,86431.36563572142
2025-12-13,90268.43000000,90634.55000000,89766.39000000,90240.01000000,5895.70788000,2025-12-13 23:59:59.999,532250544.59040150,1363754,2237.98470000,202065519.49614060,90496.272,94027.96055288856,86964.58344711144
2025-12-14,90240.00000000,90472.40000000,87577.36000000,88172.17000000,9416.94004000,2025-12-14 23:59:59.999,839079130.83786510,3115749,4005.70835000,356905157.32666930,90489.87999999999,94038.7265240902,86941.03347590978
2025-12-15,88172.16000000,90052.64000000,85146.64000000,86432.08000000,19778.69190000,2025-12-15 23:59:59.999,1732823429.50172870,6747167,9592.41076000,840349649.32506230,90442.986,94184.94831756125,86701.02368243875
2025-12-16,86432.08000000,88175.98000000,85266.00000000,87863.42000000,18456.05017000,2025-12-16 23:59:59.999,1604673428.65278360,6099692,9065.97746000,788731082.46646000,90311.95599999999,94227.37596604598,86396.536033954
2025-12-17,87863.43000000,90365.85000000,85314.00000000,86243.22000000,19834.11729000,2025-12-17 23:59:59.999,1733348496.67035940,6058638,9277.27838000,810618013.25664380,90057.4195,94337.95816457669,85776.88083542332
2025-12-18,86243.23000000,89477.61000000,84450.01000000,85516.41000000,25405.41763000,2025-12-18 23:59:59.999,2204223872.66964650,6946947,12668.53838000,1098646854.97003660,89788.705,94501.87947424383,85075.53052575617
2025-12-19,85516.41000000,89399.97000000,85110.24000000,88136.94000000,21256.65004000,2025-12-19 23:59:59.999,1863236625.93286390,6482253,10880.14451000,953886285.36474160,89655.43,94398.55775263555,84912.30224736444
2025-12-20,88136.95000000,88573.07000000,87795.76000000,88360.90000000,5123.13194000,2025-12-20 23:59:59.999,451919022.72775950,1174426,2456.37063000,216687645.32920050,89555.475,94320.29251271818,84790.65748728183
2025-12-21,88360.91000000,89081.77000000,87600.04000000,88658.86000000,7132.87258000,2025-12-21 23:59:59.999,629720971.78666510,2030666,3450.39397000,304712061.79802450,89674.1175,94208.76898387572,85139.46601612426
2025-12-22,88658.87000000,90588.23000000,87900.00000000,88620.79000000,14673.21970000,2025-12-22 23:59:59.999,1310235631.74792590,4847747,7269.61435000,649186791.77154220,89541.263,94033.57204601873,85048.95395398128
2025-12-23,88620.79000000,88940.00000000,86601.90000000,87486.00000000,13910.32904000,2025-12-23 23:59:59.999,1219899607.26775480,4465080,6381.76747000,559905195.88713040,89244.0655,93429.11872907856,85059.01227092143
2025-12-24,87486.00000000,88049.89000000,86420.00000000,87669.45000000,9140.84320000,2025-12-24 23:59:59.999,797460526.47384620,2877239,4543.27331000,396385690.40460260,89023.635,93041.24838054414,85006.02161945585
2025-12-25,87669.44000000,88592.74000000,86934.72000000,87225.27000000,7096.58235000,2025-12-25 23:59:59.999,622970453.64976470,1992172,3390.95708000,297591128.72330410,88918.3965,93011.76756912371,84825.0254308763
2025-12-26,87225.27000000,89567.75000000,86655.08000000,87369.56000000,18344.61505000,2025-12-26 23:59:59.999,1616722115.63664600,4509482,8846.80613000,780464877.72490640,88825.035,92972.64571511262,84677.42428488738
2025-12-27,87369.56000000,87984.00000000,87253.05000000,87877.01000000,4469.55156000,2025-12-27 23:59:59.999,391274205.27443600,957536,2065.72405000,180860481.23924240,88699.12000000001,92798.6347502333,84599.60524976673
2025-12-28,87877.00000000,88088.75000000,87435.00000000,87952.71000000,4446.29285000,2025-12-28 23:59:59.999,390327299.15027630,1241426,2230.75216000,195842128.18741430,88565.0385,92572.42891238116,84557.64808761883
2025-12-29,87952.71000000,90406.08000000,86806.50000000,87237.13000000,19894.98575000,2025-12-29 23:59:59.999,1762011993.03779530,4793589,10079.10102000,892298235.37550200,88292.95499999999,91836.39412019344,84749.51587980654
2025-12-30,87237.13000000,89400.00000000,86845.66000000,88485.49000000,13105.91001000,2025-12-30 23:59:59.999,1155016404.47867530,3542176,6561.56089000,578303387.40254340,88116.46100000001,91201.17739731105,85031.74460268897
2025-12-31,88485.50000000,89200.00000000,87250.00000000,87648.22000000,11558.62047000,2025-12-31 23:59:59.999,1019746835.27952680,2897396,5432.03408000,479104976.96454890,87873.20300000001,90162.8304712611,85583.57552873892
2026-01-01,87648.21000000,88919.45000000,87550.43000000,88839.04000000,6279.57133000,2026-01-01 23:59:59.999,552991635.29110020,1449281,3123.64536000,275090077.28838170,87801.734,89853.4337610833,85750.03423891669
2026-01-02,88839.05000000,90961.81000000,88379.88000000,89995.13000000,17396.97301000,2026-01-02 23:59:59.999,1558958860.88708750,5010211,8929.35447000,800380273.96401860,87789.49,89781.99117457059,85796.98882542942
2026-01-03,89995.14000000,90741.16000000,89314.01000000,90628.01000000,7057.46716000,2026-01-03 23:59:59.999,635514773.60936550,1684214,3791.72083000,341479553.30158280,87912.282,90272.78969398089,85551.77430601913
2026-01-04,90628.01000000,91810.00000000,90628.00000000,91529.73000000,10426.52970000,2026-01-04 23:59:59.999,952160980.52120840,2207037,5320.99389000,485918671.59201990,88167.1645,90922.54637320562,85411.78262679437
2026-01-05,91529.74000000,94789.08000000,91514.81000000,93859.71000000,20673.59584000,2026-01-05 23:59:59.999,1927455243.54807600,5485489,10892.96950000,1015858751.93170280,88466.979,92210.82033939677,84723.13766060324
2026-01-06,93859.71000000,94444.44000000,91262.94000000,93747.97000000,18546.41829000,2026-01-06 23:59:59.999,1728045542.29837500,5018686,8108.82157000,755998193.39696320,88842.2165,93114.65820550876,84569.77479449123
2026-01-07,93747.97000000,93747.97000000,90675.52000000,91364.16000000,14276.49025000,2026-01-07 23:59:59.999,1311906952.97497360,4340252,6714.86954000,616889466.14819760,89134.604,93246.07069288236,85023.13730711765
2026-01-08,91364.16000000,91687.99000000,89311.00000000,91099.99000000,16132.79117000,2026-01-08 23:59:59.999,1460622501.20738820,4923472,8192.07574000,741768676.97519140,89282.7565,93455.93344577894,85109.57955422107
2026-01-09,91100.00000000,92082.55000000,89694.66000000,90641.28000000,15590.27939000,2026-01-09 23:59:59.999,1416907180.18704820,4155703,8512.43270000,773999739.23753360,89396.7755,93588.46998703276,85205.08101296725
2026-01-10,90641.27000000,90832.00000000,90404.00000000,90504.70000000,3104.11722000,2026-01-10 23:59:59.999,281321375.48029810,766357,1551.97383000,140664759.40958690,89489.0675,93693.6153846308,85284.51961536921
2026-01-11,90504.70000000,91283.89000000,90236.00000000,91013.65000000,5477.13594000,2026-01-11 23:59:59.999,497245863.93194990,1282029,2868.36168000,260447706.80887160,89608.7105,93845.28597593257,85372.13502406744
2026-01-12,91013.66000000,92519.95000000,90128.44000000,91296.20000000,16188.08268000,2026-01-12 23:59:59.999,1479964862.26930640,4099509,8092.54280000,740004800.18072220,89799.2205,93976.13841735049,85622.3025826495
2026-01-13,91296.20000000,96495.00000000,91042.66000000,95414.00000000,23021.51482000,2026-01-13 23:59:59.999,2149770801.11770380,5025071,12405.23056000,1159067162.24898290,90186.448,94929.58663075519,85443.30936924482
2026-01-14,95413.99000000,97924.49000000,94559.28000000,96951.78000000,22851.89428000,2026-01-14 23:59:59.999,2201535821.64861470,5346212,11974.98829000,1154415462.59730280,90672.7735,96084.91134822118,85260.63565177881
2026-01-15,96951.78000000,97193.34000000,95134.48000000,95604.80000000,21725.81369000,2026-01-15 23:59:59.999,2093008182.84373360,4493095,10841.32767000,1045103063.11148480,91084.5355,96688.2199739293,85480.8510260707
2026-01-16,95604.81000000,95871.47000000,94293.46000000,95550.94000000,11167.71460000,2026-01-16 23:59:59.999,1064019408.07725140,2971559,5055.06952000,481723178.08146790,91468.23199999999,97196.6866963413,85739.77730365867
2026-01-17,95550.94000000,95639.45000000,95021.67000000,95147.77000000,4280.80137000,2026-01-17 23:59:59.999,408161941.67190790,1020527,2059.85283000,196399075.97097010,91827.985,97530.50204866404,86125.46795133596
2026-01-18,95147.77000000,95531.12000000,93615.40000000,93673.14000000,6895.17819000,2026-01-18 23:59:59.999,654773743.26771180,1488785,3107.35604000,295217762.82127930,92149.78550000001,97475.42090831541,86824.15009168461
2026-01-19,93673.14000000,93673.14000000,91910.20000000,92631.00000000,14295.52747000,2026-01-19 23:59:59.999,1326770336.04904700,3359066,6906.84245000,640981004.89581220,92357.06100000002,97397.24912538669,87316.87287461334
2026-01-20,92630.99000000,92870.00000000,87895.98000000,88427.66000000,22007.32610000,2026-01-20 23:59:59.999,1989676668.59417830,6064031,9629.19624000,870936424.13909420,92396.033,97292.93298460814,87499.13301539185
2026-01-21,88427.66000000,90574.00000000,87263.53000000,89454.73000000,20617.50372000,2026-01-21 23:59:59.999,1837708115.35970330,6419053,10265.21302000,915531751.08220060,92426.8175,97236.53026871722,87617.10473128279
2026-01-22,89454.73000000,90359.99000000,88515.37000000,89559.67000000,10825.50492000,2026-01-22 23:59:59.999,969910623.35598860,3743412,5529.54766000,495598490.52278970,92405.04449999999,97264.78891123326,87545.30008876671
2026-01-23,89559.68000000,91224.99000000,88578.36000000,89600.26000000,13918.48919000,2026-01-23 23:59:59.999,1248772265.67884300,4619907,6911.17668000,620204414.13235400,92353.65699999999,97313.22936592583,87394.08463407416
2026-01-24,89600.26000000,89957.39000000,89162.08000000,89225.34000000,4226.56737000,2026-01-24 23:59:59.999,378464146.09188120,959854,1835.96939000,164401193.43969370,92238.4375,97382.25241929089,87094.62258070911
2026-01-25,89225.34000000,89319.13000000,86074.72000000,86670.36000000,14426.22019000,2026-01-25 23:59:59.999,1264233689.84158100,3720178,6269.27657000,549304584.56739540,91878.97,97525.9547845273,86231.9852154727
2026-01-26,86670.36000000,88860.00000000,86509.63000000,88347.08000000,17766.51453000,2026-01-26 23:59:59.999,1560135758.98921480,4798083,9428.94206000,827914390.69498980,91608.9255,97394.43701951766,85823.41398048234
2026-01-27,88347.08000000,89523.16000000,87304.33000000,89250.00000000,13125.40425000,2026-01-27 23:59:59.999,1160026853.58950320,3787336,6722.86937000,594388596.05727970,91503.2175,97384.03050441072,85622.40449558928
2026-01-28,89249.99000000,90600.00000000,88833.65000000,89299.99000000,14332.18502000,2026-01-28 23:59:59.999,1283919840.85147180,4385791,7015.44336000,628761031.31513640,91413.2175,97374.55674490516,85451.87825509484
2026-01-29,89300.00000000,89348.00000000,83383.33000000,84650.16000000,30431.38201000,2026-01-29 23:59:59.999,2610381587.91000350,5598749,12385.58906000,1062920384.07601880,91113.6615,97796.74020855785,84430.58279144215
2026-01-30,84650.16000000,84735.75000000,81118.00000000,84260.49000000,35195.84793000,2026-01-30 23:59:59.999,2918624066.48183200,8998829,16749.59784000,1389486785.10668100,90801.451,98154.1796369566,83448.7223630434
2026-01-31,84260.50000000,84270.02000000,75719.90000000,78741.09000000,39491.89133000,2026-01-31 23:59:59.999,3155264093.62304410,7384976,17959.61358000,1435120245.98269650,90187.823,99303.15340690498,81072.49259309503
2026-02-01,78741.10000000,79424.00000000,75700.00000000,76968.21000000,25395.48168000,2026-02-01 23:59:59.999,1974920557.04738660,8001906,12031.74392000,936095742.74021720,89471.4235,100309.35914973571,78633.4878502643
2026-02-02,76968.22000000,79360.00000000,74604.00000000,78738.61000000,42273.59016000,2026-02-02 23:59:59.999,3260752444.46132960,10085578,21480.45115000,1658977441.22344040,88637.65400000001,100098.47671352864,77176.83128647138
2026-02-03,78738.60000000,79186.81000000,72945.50000000,75770.21000000,39120.10889000,2026-02-03 23:59:59.999,2986903008.57479190,9199445,17304.88253000,1324119396.43603960,87578.5755,99700.13654766219,75457.01445233783
2026-02-04,75770.21000000,76971.52000000,71888.00000000,73165.83000000,38375.36000000,2026-02-04 23:59:59.999,2852834631.53914640,10724002,17274.35569000,1284664768.82907250,86456.62700000001,99563.95508288061,73349.2989171194
2026-02-05,73165.84000000,73341.18000000,62345.00000000,62909.86000000,106298.82899000,2026-02-05 23:59:59.999,7198745594.28069360,15364010,49042.65006000,3325749503.03323960,84824.573,100946.02935987082,68703.11664012918
2026-02-06,62909.87000000,71751.33000000,60000.00000000,70580.26000000,92539.21531000,2026-02-06 23:59:59.999,6134056670.61150540,13228528,49477.51198000,3288426149.28068820,83596.1975,100143.96164336741,67048.43335663258
2026-02-07,70580.26000000,71690.07000000,67300.00000000,69289.38000000,44255.48036000,2026-02-07 23:59:59.999,3058983879.06915240,7167427,18766.22233000,1298989823.42944090,82377.0095,99385.34946930595,65368.66953069406
2026-02-08,69289.37000000,72271.41000000,68888.00000000,70330.38000000,21420.53168000,2026-02-08 23:59:59.999,1510003758.65284210,4870449,11435.75238000,805898867.28181970,81261.9785,98363.58392754018,64160.37307245981
2026-02-09,70330.38000000,71453.53000000,68308.00000000,70138.00000000,29152.72842000,2026-02-09 23:59:59.999,2038959539.42097760,6644769,13854.63486000,969001616.68297280,80347.49549999999,97788.39502478481,62906.595975215176
2026-02-10,70138.00000000,70527.59000000,67800.00000000,68841.29000000,20373.77072000,2026-02-10 23:59:59.999,1408623623.35992530,4558658,9237.21056000,638739950.25352550,79316.8235,96927.13140518559,61706.5155948144
2026-02-11,68841.28000000,69292.88000000,65756.00000000,67082.52000000,28718.24602000,2026-02-11 23:59:59.999,1930513947.54411460,6956577,14335.50997000,963903748.26948730,78192.966,95919.45614179972,60466.47585820029
2026-02-12,67082.52000000,68410.52000000,65118.00000000,66272.17000000,24271.74283000,2026-02-12 23:59:59.999,1622162145.33420660,6778280,12101.72511000,809418852.07336170,77026.5615,94662.37543384414,59390.747566155864
2026-02-13,66272.17000000,69482.97000000,65872.46000000,68853.96000000,20244.54955000,2026-02-13 23:59:59.999,1371286022.33005480,6450842,10425.24887000,706766540.61685410,76007.99250000001,93019.35554139453,58996.62945860549
2026-02-14,68853.97000000,70560.01000000,68730.13000000,69822.95000000,18114.78393000,2026-02-14 23:59:59.999,1260259314.36002640,3803163,7857.93423000,546756073.26494120,75165.622,91613.06719169393,58718.17680830607
2026-02-15,69822.94000000,70983.00000000,68000.00000000,68832.58000000,22290.05208000,2026-02-15 23:59:59.999,1545094572.13681450,4598633,8861.59262000,615733099.12089960,74189.89700000001,89629.2755925603,58750.51840743973
2026-02-16,68832.59000000,70126.67000000,67294.11000000,68892.43000000,15515.76534000,2026-02-16 23:59:59.999,1062797918.25359710,5233849,8153.43140000,558909191.76749180,73172.0185,87034.60256245639,59309.43443754362
2026-02-17,68892.43000000,69241.50000000,66621.06000000,67503.52000000,16489.06921000,2026-02-17 23:59:59.999,1117987651.29481200,5994853,7538.45107000,511426190.89324030,72082.195,83879.4246528316,60284.96534716842
2026-02-18,67503.52000000,68476.22000000,65870.00000000,66461.00000000,15492.43839000,2026-02-18 23:59:59.999,1040493524.65212360,4548997,7895.05707000,530458178.13856490,71172.737,81617.3910589141,60728.082941085886
2026-02-19,66461.00000000,67320.00000000,65631.83000000,67003.73000000,14542.26988000,2026-02-19 23:59:59.999,968863572.78215260,4679351,7106.70741000,473456223.07210710,70309.899,78886.27837276469,61733.51962723532
2026-02-20,67003.73000000,67486.62000000,66949.41000000,67188.47000000,1011.62867000,2026-02-20 23:59:59.999,68048141.09967400,327443,545.87321000,36719972.39221260,69732.26800000001,77428.72009884831,62035.81590115172
